_id;x1;x2;x3;x4;x5;x6;treated;ps;ss_pair;wnnem_pair;nn_euk_pair_01;nn_mah_pair_01;psm_02_pair_01;psm_dyn_pair_01;nn_euk_pair_02;nn_mah_pair_02;psm_02_pair_02;psm_dyn_pair_02;nn_euk_pair_03;nn_mah_pair_03;psm_02_pair_03;psm_dyn_pair_03;nn_euk_pair_04;nn_mah_pair_04;psm_02_pair_04;psm_dyn_pair_04;nn_euk_pair_05;nn_mah_pair_05;psm_02_pair_05;psm_dyn_pair_05;nn_euk_pair_06;nn_mah_pair_06;psm_02_pair_06;psm_dyn_pair_06;nn_euk_pair_07;nn_mah_pair_07;psm_02_pair_07;psm_dyn_pair_07;nn_euk_pair_08;nn_mah_pair_08;psm_02_pair_08;psm_dyn_pair_08;nn_euk_pair_09;nn_mah_pair_09;psm_02_pair_09;psm_dyn_pair_09;nn_euk_pair_10;nn_mah_pair_10;psm_02_pair_10;psm_dyn_pair_10
667;0;0;1;1;0;0;1;0,2170091614500745;691,0;695,0;413,0;374,0;533,0;533,0;413,0;374,0;533,0;533,0;413,0;374,0;533,0;533,0;413,0;374,0;533,0;533,0;413,0;374,0;533,0;533,0;413,0;374,0;533,0;533,0;413,0;374,0;533,0;533,0;413,0;374,0;533,0;533,0;413,0;374,0;533,0;533,0;413,0;374,0;533,0;533,0
668;1;1;1;0;0;1;0;0,3763167570287944;;235,0;;;609,0;685,0;;;235,0;685,0;;;685,0;685,0;;;361,0;361,0;;;609,0;235,0;;;361,0;361,0;;;235,0;235,0;;;235,0;609,0;;;685,0;235,0;;;609,0;609,0
669;0;1;1;1;0;0;0;0,2693041043775805;565,0;;;565,0;579,0;565,0;;565,0;248,0;579,0;;579,0;565,0;579,0;;565,0;248,0;248,0;;579,0;579,0;579,0;;579,0;579,0;579,0;;248,0;579,0;579,0;;248,0;565,0;579,0;;565,0;579,0;248,0;;565,0;248,0;565,0
670;0;1;1;1;0;1;1;0,31181707224316;17,0;339,0;516,0;172,0;117,0;117,0;339,0;172,0;117,0;117,0;117,0;94,0;554,0;554,0;40,0;172,0;117,0;117,0;339,0;40,0;339,0;117,0;339,0;40,0;94,0;117,0;516,0;40,0;339,0;554,0;339,0;40,0;94,0;554,0;516,0;94,0;554,0;117,0;40,0;94,0;117,0;117,0
671;1;0;0;0;0;0;0;0,23362599616848306;573,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
672;0;1;1;1;1;1;0;0,3413992654193282;34,0;509,0;34,0;569,0;509,0;34,0;386,0;509,0;34,0;34,0;509,0;569,0;34,0;509,0;509,0;34,0;386,0;34,0;509,0;386,0;569,0;509,0;34,0;386,0;386,0;34,0;34,0;34,0;569,0;509,0;34,0;386,0;386,0;34,0;34,0;386,0;569,0;569,0;509,0;509,0;569,0;569,0
673;1;1;1;1;0;0;1;0,38264963528307744;;332,0;496,0;496,0;;78,0;496,0;112,0;496,0;112,0;397,0;112,0;112,0;112,0;112,0;618,0;618,0;112,0;496,0;112,0;112,0;112,0;496,0;157,0;618,0;496,0;496,0;112,0;618,0;618,0;496,0;618,0;112,0;618,0;496,0;496,0;618,0;112,0;112,0;496,0;618,0;618,0
674;1;0;0;1;0;0;0;0,27797347546282425;;;;;619,0;25,0;;;619,0;25,0;;;354,0;472,0;;;472,0;25,0;;;472,0;25,0;;;114,0;619,0;;;354,0;25,0;;;619,0;472,0;;;354,0;114,0;;;619,0;354,0
675;0;0;1;0;0;0;0;0,17996361465425456;;638,0;56,0;;638,0;56,0;56,0;;638,0;56,0;56,0;;56,0;638,0;638,0;;56,0;638,0;56,0;;56,0;56,0;638,0;;56,0;638,0;638,0;;56,0;56,0;638,0;;56,0;56,0;56,0;;638,0;638,0;638,0;;56,0;638,0
676;1;0;0;1;0;0;0;0,27797347546282425;619,0;;;;114,0;619,0;;;472,0;114,0;;;619,0;354,0;;;619,0;472,0;;;25,0;472,0;;;472,0;25,0;;;472,0;472,0;;;25,0;25,0;;;472,0;25,0;;;114,0;25,0
677;0;0;1;0;1;0;0;0,2006846350133488;;306,0;279,0;;;;306,0;;;;306,0;;;;279,0;;;;306,0;;;;306,0;;;;279,0;;;;279,0;;;;306,0;;;;306,0;;;
678;0;0;0;0;1;0;0;0,1717585776071933;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
679;1;0;0;1;0;0;0;0,27797347546282425;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
680;1;1;1;1;0;1;0;0,4324655479820878;214,0;698,0;698,0;;660,0;660,0;620,0;;214,0;214,0;620,0;;698,0;353,0;660,0;;620,0;620,0;214,0;;620,0;698,0;620,0;;660,0;698,0;660,0;;698,0;660,0;620,0;;698,0;698,0;660,0;;353,0;620,0;353,0;;698,0;214,0
681;0;1;0;1;0;1;0;0,27233023077345325;415,0;;;;415,0;415,0;;;642,0;415,0;;;415,0;642,0;;;642,0;415,0;;;642,0;415,0;;;642,0;642,0;;;642,0;415,0;;;415,0;642,0;;;415,0;415,0;;;642,0;415,0
682;0;0;1;0;1;1;0;0,2358617810900413;;;;;224,0;364,0;;;352,0;224,0;;;364,0;364,0;;;224,0;301,0;;;224,0;224,0;;;364,0;224,0;;;352,0;301,0;;;301,0;224,0;;;352,0;352,0;;;301,0;224,0
683;0;0;1;1;0;1;1;0,2541379791261026;138,0;459,0;59,0;459,0;529,0;459,0;370,0;623,0;459,0;267,0;471,0;59,0;623,0;370,0;471,0;459,0;459,0;459,0;295,0;59,0;59,0;138,0;471,0;370,0;529,0;267,0;138,0;471,0;59,0;459,0;623,0;623,0;370,0;138,0;529,0;471,0;267,0;267,0;295,0;370,0;529,0;623,0
684;1;1;0;1;1;1;1;0,4186252130288907;;11,0;222,0;176,0;329,0;458,0;694,0;195,0;624,0;270,0;270,0;694,0;195,0;55,0;222,0;458,0;;55,0;55,0;458,0;55,0;270,0;694,0;694,0;;270,0;195,0;55,0;195,0;329,0;270,0;329,0;694,0;55,0;270,0;610,0;624,0;329,0;329,0;55,0;195,0;55,0
685;1;1;1;0;0;1;1;0,3763167570287944;292,0;658,0;309,0;145,0;223,0;668,0;223,0;145,0;223,0;668,0;309,0;145,0;668,0;668,0;223,0;292,0;145,0;225,0;309,0;309,0;225,0;145,0;309,0;225,0;145,0;145,0;309,0;309,0;145,0;145,0;225,0;145,0;145,0;145,0;225,0;309,0;668,0;225,0;223,0;145,0;145,0;145,0
686;0;1;0;0;1;1;0;0,25318985659979104;665,0;;665,0;;;;336,0;;;;336,0;;;;414,0;;;;665,0;;;;414,0;;;;665,0;;;;336,0;;;;336,0;;;;414,0;;;
687;1;0;0;0;1;1;0;0,30009248760362195;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
688;1;0;1;0;0;0;1;0,2695799376398798;256,0;63,0;198,0;293,0;63,0;63,0;256,0;198,0;256,0;252,0;293,0;293,0;84,0;252,0;256,0;284,0;252,0;256,0;198,0;198,0;293,0;252,0;628,0;293,0;252,0;256,0;293,0;284,0;256,0;63,0;63,0;198,0;63,0;84,0;63,0;284,0;252,0;256,0;256,0;293,0;84,0;293,0
689;1;0;1;1;1;1;0;0,3959782448576548;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
690;0;1;0;0;1;1;0;0,25318985659979104;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
691;0;0;1;1;0;0;0;0,2170091614500745;667,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
692;1;1;0;0;1;1;1;0,3631236349357641;382,0;68,0;68,0;382,0;574,0;68,0;574,0;382,0;484,0;68,0;649,0;372,0;372,0;574,0;14,0;404,0;574,0;14,0;574,0;484,0;372,0;574,0;574,0;484,0;68,0;372,0;649,0;382,0;484,0;14,0;382,0;484,0;68,0;574,0;574,0;372,0;574,0;574,0;649,0;372,0;574,0;68,0
693;0;1;0;0;1;0;0;0,21615941276516426;;564,0;;564,0;;;;564,0;;;;564,0;;;;564,0;;;;251,0;;;;564,0;;;;376,0;;;;376,0;;;;376,0;;;;564,0;;
694;1;1;0;1;1;1;0;0,4186252130288907;483,0;571,0;320,0;314,0;430,0;233,0;684,0;320,0;320,0;314,0;314,0;684,0;430,0;430,0;483,0;320,0;314,0;493,0;483,0;233,0;233,0;483,0;684,0;684,0;493,0;483,0;320,0;571,0;571,0;639,0;314,0;639,0;684,0;430,0;314,0;320,0;571,0;639,0;571,0;430,0;430,0;493,0
695;0;0;1;1;0;0;0;0,2170091614500745;;667,0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
696;1;0;0;0;0;0;0;0,23362599616848306;;553,0;504,0;;;;553,0;;;;553,0;;;;553,0;;;;573,0;;;;573,0;;;;504,0;;;;504,0;;;;553,0;;;;553,0;;;
697;0;1;0;0;0;1;0;0,2285980212034376;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
698;1;1;1;1;0;1;1;0,4324655479820878;633,0;680,0;680,0;220,0;266,0;633,0;577,0;312,0;312,0;266,0;633,0;633,0;680,0;220,0;266,0;220,0;220,0;266,0;312,0;577,0;312,0;680,0;266,0;577,0;633,0;680,0;266,0;220,0;680,0;633,0;633,0;312,0;680,0;680,0;266,0;577,0;312,0;633,0;577,0;266,0;680,0;266,0
699;1;0;0;1;1;1;0;0,3512737743270781;50,0;50,0;50,0;50,0;142,0;142,0;606,0;50,0;142,0;142,0;606,0;570,0;50,0;50,0;142,0;570,0;142,0;50,0;50,0;142,0;606,0;570,0;50,0;570,0;142,0;570,0;142,0;50,0;142,0;50,0;606,0;142,0;142,0;142,0;570,0;50,0;570,0;142,0;142,0;142,0;142,0;50,0
